url_length,url_special_characters,url_tag_script,url_tag_iframe,url_attr_src,url_event_onload,url_event_onmouseover,url_cookie,url_number_keywords_param,url_number_domain,html_tag_script,html_tag_iframe,html_tag_meta,html_tag_object,html_tag_embed,html_tag_link,html_tag_svg,html_tag_frame,html_tag_form,html_tag_div,html_tag_style,html_tag_img,html_tag_input,html_tag_textarea,html_attr_action,html_attr_background,html_attr_classid,html_attr_codebase,html_attr_href,html_attr_longdesc,html_attr_profile,html_attr_src,html_attr_usemap,html_attr_http-equiv,html_event_onblur,html_event_onchange,html_event_onclick,html_event_onerror,html_event_onfocus,html_event_onkeydown,html_event_onkeypress,html_event_onkeyup,html_event_onload,html_event_onmousedown,html_event_onmouseout,html_event_onmouseover,html_event_onmouseup,html_event_onsubmit,html_number_keywords_evil,js_file,js_pseudo_protocol,js_dom_location,js_dom_document,js_prop_cookie,js_prop_referrer,js_method_write,js_method_getElementsByTagName,js_method_getElementById,js_method_alert,js_method_eval,js_method_fromCharCode,js_method_confirm,js_min_length,js_min_define_function,js_min_function_calls,js_string_max_length,html_length,Class
41,0,0,0,0,0,0,0,0,1,14,1,10,0,0,26,0,0,2,147,1,35,4,0,2,0,0,0,159,0,0,45,0,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,2396,72310,0
29,0,0,0,0,0,0,0,0,1,11,6,17,0,0,16,10,0,0,180,0,22,2,0,0,0,0,0,75,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,195,0,3,1652,79179,0
48,0,0,0,0,0,0,0,0,1,19,0,14,0,0,18,0,0,1,92,4,7,2,0,1,0,0,0,58,0,0,20,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0,0,6,1,0,1,3,0,0,0,1,0,0,0,1,0,52,0,1,2048,46767,0
22,0,0,0,0,0,0,0,0,1,41,2,8,0,0,8,0,0,3,309,3,91,10,0,2,0,0,0,378,0,0,102,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,1,1,1,1,0,0,0,45,0,0,1910,114474,0
126,0,0,0,0,0,0,0,0,2,9,0,5,0,0,7,0,0,2,63,1,5,7,0,2,0,0,0,55,0,0,13,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,50,0,0,594,16346,0
50,0,0,0,0,0,0,0,0,1,10,0,13,0,0,6,0,0,2,60,0,1,2,0,2,0,0,0,74,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,52,0,1,1452,12828,0
64,0,0,0,0,0,0,0,0,1,38,0,43,0,0,15,0,0,1,224,4,53,5,0,1,0,0,0,137,0,0,72,0,1,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,7,1,1,1,1,0,0,0,0,0,50,0,0,7276,116669,0
63,0,0,0,0,0,0,0,0,1,72,1,40,0,0,26,0,0,1,434,0,88,45,0,1,0,0,0,402,0,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,32,0,0,837,241551,0
103,0,0,0,0,0,0,0,0,1,4,1,11,0,0,15,1,0,1,49,0,7,4,0,1,0,0,0,17,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,357,0,7,3939,23432,0
38,0,0,0,0,0,0,0,0,1,28,0,9,0,0,4,0,0,0,279,8,33,0,0,0,0,0,0,216,0,0,58,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,408,0,1,4863,88501,0
32,0,0,0,0,0,0,0,0,1,22,2,12,0,0,18,0,0,1,162,0,22,12,0,1,0,0,0,120,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,1,3,0,1,0,0,38,0,0,738,47324,0
49,0,0,0,0,0,0,0,0,1,1,1,9,0,0,2,0,0,1,23,1,25,1,0,1,0,0,0,86,0,0,26,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,391,0,9,391,56403,0
23,0,0,0,0,0,0,0,0,1,9,5,6,0,0,7,2,0,1,277,3,25,248,10,1,0,0,0,134,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,24,0,1,383,96501,0
32,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,2,35,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,0,52,0,1,434,7860,0
22,0,0,0,0,0,0,0,0,1,19,0,8,0,0,6,0,0,1,218,0,84,5,0,0,0,0,0,312,0,0,97,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1201,61204,0
29,0,0,0,0,0,0,0,0,1,19,1,10,0,0,34,0,0,0,80,0,5,0,0,0,0,0,0,99,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,6,0,0,3,2,1,0,0,0,0,1,0,0,2870,88565,0
65,0,0,0,0,0,0,0,2,1,30,1,25,0,0,12,6,0,6,117,1,6,31,0,5,0,0,0,127,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,2,1,1,1,0,0,0,0,0,1,0,0,11811,112519,0
45,0,0,0,0,0,0,0,0,1,24,1,24,0,0,10,0,0,1,192,5,29,1,0,1,0,0,0,160,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,1,1,0,0,0,0,63,0,0,4223,84462,0
58,0,0,0,0,0,0,0,0,1,3,0,3,0,0,2,0,0,1,82,0,43,4,0,1,0,0,0,117,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,602,1,23,602,33537,0
22,0,0,0,0,0,0,0,0,1,20,1,9,0,0,8,0,0,3,669,0,168,6,0,3,0,0,0,357,0,0,143,0,1,0,0,39,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,100,0,0,838,257812,0
40,0,0,0,0,0,0,0,0,1,24,0,17,0,0,15,0,0,1,174,1,26,3,0,1,0,0,0,52,0,0,29,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,4,0,0,2,1,0,0,0,0,55,0,0,5105,50226,0
36,0,0,0,0,0,0,0,0,1,5,0,7,0,0,5,0,0,1,92,0,20,1,0,1,0,0,0,82,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,178,0,3,621,30826,0
36,0,0,0,0,0,0,0,0,1,26,0,6,0,0,8,0,0,2,6,4,73,13,0,2,4,0,0,88,0,0,87,0,0,0,0,2,0,0,0,0,0,1,0,7,8,0,0,0,1,1,1,5,0,0,0,1,4,0,0,0,0,78,0,0,4656,460826,0
47,0,0,0,0,0,0,0,0,1,28,0,18,0,0,25,47,0,0,574,5,22,0,0,0,0,0,0,99,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,43,0,0,1,5,3,0,3,0,0,12,0,0,282053,609041,0
34,0,0,0,0,0,0,0,0,1,24,1,11,0,0,4,0,0,1,194,1,55,4,0,1,0,0,0,214,0,0,68,0,6,2,0,3,42,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,7,0,0,840,80165,0
30,0,0,0,0,0,0,0,0,1,14,0,3,0,0,2,1,0,1,39,0,31,1,0,1,0,0,0,46,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,72,0,0,1412,72339,0
61,0,0,0,0,0,0,0,0,1,39,0,6,0,0,4,0,0,1,71,2,8,6,0,1,0,0,0,243,0,0,19,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,0,0,1,0,2,0,0,0,0,7,0,0,2991,71603,0
29,0,0,0,0,0,0,0,0,1,10,1,31,0,0,13,2,0,0,14,0,0,0,0,0,0,0,0,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,170,0,0,1020,27730,0
41,0,0,0,0,0,0,0,0,1,22,0,3,0,0,5,0,0,2,314,0,23,7,0,2,0,0,0,238,0,0,30,0,1,1,0,62,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,10,0,0,3006,69560,0
27,0,0,0,0,0,0,0,0,1,13,0,4,0,0,1,0,0,0,42,0,10,0,0,0,0,0,0,45,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11541,0
26,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0
40,0,0,0,0,0,0,0,0,1,8,7,14,0,0,65,0,0,6,1009,2,42,32,3,4,0,0,0,305,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,7,0,0,0,0,1,0,0,1,0,108,0,1,2649,371110,0
48,0,0,0,0,0,0,0,0,1,10,0,5,0,0,2,0,0,0,172,0,41,0,0,0,0,0,0,342,0,0,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,608,42825,0
32,0,0,0,0,0,0,0,0,1,17,0,17,0,0,14,0,0,1,128,1,131,2,0,1,0,0,0,298,0,0,138,0,7,0,0,8,33,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,0,0,0,1,0,0,0,0,0,7,0,0,1700,95364,0
82,0,0,0,0,0,0,0,0,1,27,0,11,0,0,14,0,0,1,287,2,61,3,0,1,0,0,0,191,0,1,70,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,36,0,0,0,2,36,0,0,0,0,38,0,1,2169,64297,0
23,0,0,0,0,0,0,0,0,1,15,1,33,0,0,13,1,0,2,169,1,40,31,0,2,0,0,0,102,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,43,0,1,2411,97902,0
19,0,0,0,0,0,0,0,0,1,25,0,10,0,0,5,0,0,1,138,4,16,1,0,1,0,0,0,92,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,2,2,1,2,0,0,0,0,1,0,0,3311,46290,0
33,0,0,0,0,0,0,0,0,1,15,0,14,0,0,4,0,0,0,22,0,2,0,0,0,0,0,0,93,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,11,0,0,694,18948,0
22,0,0,0,0,0,0,0,0,1,20,1,13,0,0,22,0,0,1,92,3,37,2,0,1,0,0,0,235,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,3,1,2,1,0,0,0,1,0,50,0,0,2355,128696,0
35,0,0,0,0,0,0,0,0,1,5,1,6,0,0,9,0,0,2,38,1,5,5,0,2,0,0,0,27,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,373,0,1,657,20318,0
100,0,0,0,0,0,0,0,0,1,6,1,17,0,0,6,31,0,2,76,1,62,18,0,2,0,0,0,166,0,0,64,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,33,0,0,820,75909,0
57,0,0,0,0,0,0,0,0,1,38,1,1,0,0,8,0,0,1,208,2,7,11,0,1,0,0,0,164,0,0,16,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,10554,125037,0
48,0,0,0,0,0,0,0,1,1,37,0,10,0,0,4,3,0,4,163,0,13,55,0,1,0,0,0,203,0,0,29,0,2,0,0,158,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,4,1,0,1,1,3,0,0,0,0,7,0,0,1213,70429,0
22,0,0,0,0,0,0,0,0,1,18,0,14,0,0,5,0,0,7,108,0,7,24,0,2,0,0,0,66,0,0,17,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,3,1,0,0,0,0,0,8,0,0,728,86127,0
34,0,0,0,0,0,0,0,0,1,10,0,11,0,0,12,0,0,1,139,2,18,4,0,1,0,0,0,169,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,2,0,0,0,0,50,0,1,1731,55793,0
33,0,0,0,0,0,0,0,1,1,12,1,8,0,0,5,0,0,2,80,0,10,10,1,2,0,0,0,149,0,0,15,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,1,1,1,1,0,1,0,0,0,49,0,0,4422,43963,0
168,0,0,0,0,0,0,0,3,2,12,0,6,0,0,4,0,0,3,60,0,1,64,0,3,0,0,0,54,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,2,0,0,0,1,1,0,1,0,0,1,0,0,942,25003,0
50,0,0,0,0,0,0,0,1,1,4,0,7,0,0,2,0,0,1,14,0,1,3,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,487,0,10,843,5599,0
46,0,0,0,0,0,0,0,0,1,30,3,24,0,0,12,0,0,0,40,2,22,0,0,0,0,0,0,50,0,0,36,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,0,73,0,0,21643,60742,0
59,0,0,0,0,0,0,0,0,1,43,2,16,0,0,27,0,0,0,422,5,134,0,0,0,0,0,0,132,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,0,0,2,1,0,0,1,0,38,0,0,2079,123696,0
35,0,0,0,0,0,0,0,0,1,16,1,34,0,0,14,0,0,2,230,2,61,6,0,2,0,0,0,84,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,3,0,0,0,2,1,0,0,1,0,63,0,0,2334,82257,0
62,0,0,0,0,0,0,0,0,1,10,0,16,4,0,4,0,0,2,78,1,1,4,0,2,0,0,0,75,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,54,0,2,2003,50168,0
36,0,0,0,0,0,0,0,0,1,16,0,6,0,0,4,0,0,1,66,0,28,1,0,0,0,0,0,52,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,198,0,0,420,22939,0
27,0,0,0,0,0,0,0,0,1,48,3,11,0,0,8,0,0,2,147,3,12,16,0,0,0,0,0,38,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,6,0,0,0,1,1,0,0,0,0,7,0,0,9796,165424,0
29,0,0,0,0,0,0,0,0,1,19,0,2,0,0,21,0,0,1,95,2,40,1,0,1,0,0,0,65,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,83,0,4,2337,41758,0
55,0,0,0,0,0,0,0,0,1,12,1,7,0,0,19,47,0,5,325,0,90,5,0,3,0,0,0,263,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,23,2,2,0,2,1,0,0,0,0,340,0,3,42677,230631,0
29,0,0,0,0,0,0,0,0,1,30,1,97,0,0,7,0,0,2,110,0,65,4,0,1,0,0,0,221,0,0,87,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,0,1,0,0,0,0,0,56,0,0,12993,131502,0
36,0,0,0,0,0,0,0,0,1,8,0,3,0,0,3,0,0,1,6,1,0,47,0,0,0,0,0,7,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52,0,1,303,7009,0
23,0,0,0,0,0,0,0,0,1,16,0,4,0,0,5,0,0,3,187,0,44,14,1,1,0,0,0,53,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,2,1,0,0,0,1,0,0,0,0,0,372,0,0,2548,48220,0
30,0,0,0,0,0,0,0,1,1,11,0,7,2,0,4,0,0,1,34,0,6,4,0,1,0,1,0,12,0,0,15,0,4,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,113,0,3,894,12102,0
53,0,0,0,0,0,0,0,0,1,26,1,19,0,0,39,0,0,3,90,7,12,24,2,3,0,0,0,104,0,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,88,0,0,2223,53199,0
44,0,0,0,0,0,0,0,0,1,18,1,14,0,0,4,0,0,0,237,3,37,0,0,0,0,0,0,109,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,16,0,1,0,0,0,0,0,40,0,1,2167,53748,0
22,0,0,0,0,0,0,0,0,1,50,1,4,0,0,1,0,0,4,357,5,27,34,0,4,0,0,0,17,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,1,0,0,0,0,273,0,1,16159,105892,0
35,0,0,0,0,0,0,0,0,1,19,0,9,0,0,6,0,0,1,145,0,54,14,0,1,0,0,0,1068,0,0,52,0,3,0,0,44,5,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,1,1,0,1,0,0,0,0,0,7,0,0,1484,243715,0
45,0,0,0,0,0,0,0,0,1,23,3,6,0,0,10,0,0,1,100,2,7,9,0,1,0,0,0,394,0,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,1,0,0,0,153,0,1,7883,96550,0
20,0,0,0,0,0,0,0,0,1,10,0,5,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,6,0,0,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,2,0,0,0,0,126,0,0,432110,437372,0
49,0,0,0,0,0,0,0,0,1,8,1,17,0,0,12,20,0,2,270,2,52,2,0,1,0,0,0,136,0,0,56,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,2,0,0,0,1,1,0,0,0,0,142,0,0,797204,952897,0
29,0,0,0,0,0,0,0,0,1,12,13,32,0,0,8,15,0,1,209,2,18,1,0,1,0,0,0,181,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,18,0,0,2919,161773,0
58,0,0,0,0,0,0,0,1,2,4,1,5,0,0,3,0,0,2,19,1,1,7,0,2,0,0,0,16,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,624,0,5,624,8896,0
28,0,0,0,0,0,0,0,0,1,13,0,12,0,0,5,0,0,0,159,1,29,0,0,0,0,0,0,46,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,28,0,0,1309,41600,0
44,0,0,0,0,0,0,0,0,1,10,0,4,0,0,1,0,0,2,38,0,2,8,1,2,0,0,0,47,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,27,0,2,12,1,1,0,0,0,0,278,0,0,1132,15968,0
35,0,0,0,0,0,0,0,0,1,28,1,11,0,0,15,0,0,2,151,0,17,3,0,2,0,0,0,198,0,0,26,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,1,1,3,3,0,0,0,2,0,0,0,0,0,1,0,0,3158,84197,0
52,0,0,0,0,0,0,0,0,1,19,1,28,0,0,12,0,0,5,151,1,4,2,0,2,0,0,0,326,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,1,0,0,0,0,0,111,0,0,5055,150329,0
38,0,0,0,0,0,0,0,0,1,9,0,19,0,0,15,0,0,0,5,2,15,0,0,0,0,0,0,25,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,190,0,0,4422,21368,0
25,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,1,11,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,222,0,0,396,2042,0
31,0,0,0,0,0,0,0,0,1,15,0,1,1,0,8,0,0,1,33,0,12,3,0,1,0,0,0,70,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,640,29039,0
31,0,0,0,0,0,0,0,0,1,30,1,14,0,0,15,0,0,10,234,0,18,26,0,10,0,0,0,452,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,2,1,1,0,0,0,0,30,0,0,711,124404,0
30,0,0,0,0,0,0,0,0,1,16,1,29,0,0,11,0,0,1,888,0,130,1,0,1,0,0,0,683,0,0,135,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,757,159144,0
45,0,0,0,0,0,0,0,0,1,34,0,6,0,0,10,0,0,5,76,1,3,15,0,5,0,0,0,99,0,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,0,0,1,0,0,0,0,0,188,0,0,5235,49438,0
20,0,0,0,0,0,0,0,0,1,23,0,15,0,0,25,0,0,2,228,8,33,17,0,2,0,0,0,263,0,0,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5,0,0,0,2,0,0,0,0,0,33,0,0,16202,116720,0
58,0,0,0,0,0,0,0,0,1,27,2,8,0,0,9,0,0,1,81,0,32,1,0,1,0,0,0,115,0,0,54,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,1,0,3,0,0,0,1,0,0,4519,39716,0
32,0,0,0,0,0,0,0,0,1,10,1,18,0,0,12,0,0,2,54,0,8,6,0,2,0,0,0,205,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,341,0,7,341,31765,0
33,0,0,0,0,0,0,0,0,1,26,0,19,0,0,24,0,0,1,78,4,13,1,0,1,0,0,0,133,0,0,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,1,0,1,2,0,0,1,0,30,0,0,2243,48915,0
41,0,0,0,0,0,0,0,0,1,11,0,4,0,0,2,0,0,1,204,0,62,1,0,0,0,0,0,137,0,0,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10,23,6,0,3,0,9,0,0,0,0,16,0,1,13587,83907,0
33,0,0,0,0,0,0,0,0,1,13,0,4,0,0,11,0,0,1,15,1,16,4,0,1,5,0,0,28,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,15,0,0,778,17774,0
61,0,0,0,0,0,0,0,0,1,15,1,13,0,0,2,8,0,3,226,0,73,46,0,3,0,0,0,443,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,2,1,0,0,0,0,45,0,1,727,154418,0
24,0,0,0,0,0,0,0,0,1,20,1,9,0,0,6,0,0,0,186,0,53,1,0,0,0,0,0,266,0,0,60,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,1,0,0,0,0,0,1,0,0,1395,73433,0
29,0,0,0,0,0,0,0,0,1,13,0,2,0,0,9,0,0,1,101,1,71,2,0,1,0,0,0,171,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,1,2,0,0,1,0,33,0,1,2274,58699,0
60,0,0,0,0,0,0,0,0,1,25,2,12,0,0,5,0,0,5,321,0,45,26,0,5,0,0,0,257,0,0,64,0,3,0,7,52,20,0,2,0,0,0,0,2,2,0,2,0,1,1,4,3,0,0,0,1,0,0,0,0,0,7,0,0,1192,106560,0
53,0,0,0,0,0,0,0,0,1,17,1,18,0,0,30,0,0,2,1150,1,4,15,0,2,0,0,0,446,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,8,0,0,1,1,0,0,0,0,0,45,0,0,14251,485640,0
48,0,0,0,0,0,0,0,0,1,22,1,8,0,0,4,0,0,2,228,1,32,16,0,2,0,0,0,106,0,0,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,73,0,0,2585,42551,0
26,0,0,0,0,0,0,0,0,1,18,0,13,0,0,6,0,0,0,280,1,29,0,0,0,0,0,0,60,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,28,0,0,1309,74919,0
23,0,0,0,0,0,0,0,0,1,11,0,3,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,19,0,1,10435,13494,0
37,0,0,0,0,0,0,0,0,1,10,0,7,0,0,17,0,0,3,35,0,26,13,0,3,0,0,0,132,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,2,0,0,0,1,1,0,0,0,0,317,0,0,525,53288,0
22,0,0,0,0,0,0,0,0,1,10,0,3,0,0,8,0,0,1,129,0,41,2,0,1,0,0,0,84,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,133,0,1,2774,24014,0
41,0,0,0,0,0,0,0,0,1,6,0,5,0,0,29,0,0,1,20,0,121,2,0,1,0,0,0,1018,0,0,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68,125573,0
75,0,0,0,0,0,0,0,0,1,13,0,15,0,0,56,0,0,0,594,2,31,0,0,0,0,0,0,313,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,12,0,1,8237,171769,0
